id,ref_count,year,year_ref,doc_type,n_citation_ref,n_citation,n_citation_ref_count,Point
92865971,14,14,14,14,14,14,14,14
21616894,14,14,14,14,14,14,14,14
92883653,14,14,14,14,14,14,14,14
128964395,14,14,14,14,14,14,14,14
128938076,14,14,14,14,14,14,14,14
21582498,14,14,14,14,14,14,14,14
128957383,14,14,14,14,14,14,14,14
92914038,14,14,14,14,14,14,14,14
59587404,14,14,14,14,14,14,14,14
92925486,14,14,14,14,14,14,14,14
145178472,14,14,14,14,14,14,14,14
128944317,14,14,14,14,14,14,14,14
94573332,14,14,14,14,14,14,14,14
20214369,14,14,14,14,14,14,14,14
129251902,14,14,14,14,14,14,14,14
68859098,14,14,14,14,14,14,14,14
18898955,14,14,14,14,14,14,14,14
127787461,14,14,14,14,14,14,14,14
127770406,14,14,14,14,14,14,14,14
157088208,14,14,14,14,14,14,14,14
18806914,14,14,14,14,14,14,14,14
96325592,14,14,14,14,14,14,14,14
96325663,14,14,14,14,14,14,14,14
141716869,14,14,14,14,14,14,14,14
96330176,14,14,14,14,14,14,14,14
18703358,14,14,14,14,14,14,14,14
127711544,14,14,14,14,14,14,14,14
50297485,14,14,14,14,14,14,14,14
127701073,14,14,14,14,14,14,14,14
18673558,14,14,14,14,14,14,14,14
58865527,14,14,14,14,14,14,14,14
96368646,14,14,14,14,14,14,14,14
18634137,14,14,14,14,14,14,14,14
58922335,14,14,14,14,14,14,14,14
157050004,14,14,14,14,14,14,14,14
148349441,14,14,14,14,14,14,14,14
137945890,14,14,14,14,14,14,14,14
95822614,14,14,14,14,14,14,14,14
42123797,14,14,14,14,14,14,14,14
19123067,14,14,14,14,14,14,14,14
95879096,14,14,14,14,14,14,14,14
42128397,14,14,14,14,14,14,14,14
95899737,14,14,14,14,14,14,14,14
58949250,14,14,14,14,14,14,14,14
95913081,14,14,14,14,14,14,14,14
157025105,14,14,14,14,14,14,14,14
19016451,14,14,14,14,14,14,14,14
137943378,14,14,14,14,14,14,14,14
18977443,14,14,14,14,14,14,14,14
157033791,14,14,14,14,14,14,14,14
148254421,14,14,14,14,14,14,14,14
96017546,14,14,14,14,14,14,14,14
18944921,14,14,14,14,14,14,14,14
18944610,14,14,14,14,14,14,14,14
18621441,14,14,14,14,14,14,14,14
96391780,14,14,14,14,14,14,14,14
96420796,14,14,14,14,14,14,14,14
18598421,14,14,14,14,14,14,14,14
157235501,14,14,14,14,14,14,14,14
18371365,14,14,14,14,14,14,14,14
127588242,14,14,14,14,14,14,14,14
127585952,14,14,14,14,14,14,14,14
68783065,14,14,14,14,14,14,14,14
127557151,14,14,14,14,14,14,14,14
96676078,14,14,14,14,14,14,14,14
96694297,14,14,14,14,14,14,14,14
96696301,14,14,14,14,14,14,14,14
127548531,14,14,14,14,14,14,14,14
157259654,14,14,14,14,14,14,14,14
96747743,14,14,14,14,14,14,14,14
18254175,14,14,14,14,14,14,14,14
42247782,14,14,14,14,14,14,14,14
68774347,14,14,14,14,14,14,14,14
18209118,14,14,14,14,14,14,14,14
157289481,14,14,14,14,14,14,14,14
18394158,14,14,14,14,14,14,14,14
127597221,14,14,14,14,14,14,14,14
157215594,14,14,14,14,14,14,14,14
96495882,14,14,14,14,14,14,14,14
96432971,14,14,14,14,14,14,14,14
50332320,14,14,14,14,14,14,14,14
127648851,14,14,14,14,14,14,14,14
139587921,14,14,14,14,14,14,14,14
58848094,14,14,14,14,14,14,14,14
68804602,14,14,14,14,14,14,14,14
42208490,14,14,14,14,14,14,14,14
96496641,14,14,14,14,14,14,14,14
58821284,14,14,14,14,14,14,14,14
96513134,14,14,14,14,14,14,14,14
127604220,14,14,14,14,14,14,14,14
157205852,14,14,14,14,14,14,14,14
18461174,14,14,14,14,14,14,14,14
148234565,14,14,14,14,14,14,14,14
18437503,14,14,14,14,14,14,14,14
18424321,14,14,14,14,14,14,14,14
139594855,14,14,14,14,14,14,14,14
68889645,14,14,14,14,14,14,14,14
95796382,14,14,14,14,14,14,14,14
19812932,14,14,14,14,14,14,14,14
59193195,14,14,14,14,14,14,14,14
94880226,14,14,14,14,14,14,14,14
94899906,14,14,14,14,14,14,14,14
128227068,14,14,14,14,14,14,14,14
19894073,14,14,14,14,14,14,14,14
148333607,14,14,14,14,14,14,14,14
19878287,14,14,14,14,14,14,14,14
94958384,14,14,14,14,14,14,14,14
94966275,14,14,14,14,14,14,14,14
156653517,14,14,14,14,14,14,14,14
94973311,14,14,14,14,14,14,14,14
148331396,14,14,14,14,14,14,14,14
137843482,14,14,14,14,14,14,14,14
19838340,14,14,14,14,14,14,14,14
69034860,14,14,14,14,14,14,14,14
145025462,14,14,14,14,14,14,14,14
95027819,14,14,14,14,14,14,14,14
94865612,14,14,14,14,14,14,14,14
94863686,14,14,14,14,14,14,14,14
19968333,14,14,14,14,14,14,14,14
156523092,14,14,14,14,14,14,14,14
156493593,14,14,14,14,14,14,14,14
94625132,14,14,14,14,14,14,14,14
94635768,14,14,14,14,14,14,14,14
128334634,14,14,14,14,14,14,14,14
94650358,14,14,14,14,14,14,14,14
137832142,14,14,14,14,14,14,14,14
156519921,14,14,14,14,14,14,14,14
145059118,14,14,14,14,14,14,14,14
19970732,14,14,14,14,14,14,14,14
94742830,14,14,14,14,14,14,14,14
20043219,14,14,14,14,14,14,14,14
20028144,14,14,14,14,14,14,14,14
156577818,14,14,14,14,14,14,14,14
41961333,14,14,14,14,14,14,14,14
19985139,14,14,14,14,14,14,14,14
19972043,14,14,14,14,14,14,14,14
19817413,14,14,14,14,14,14,14,14
95052758,14,14,14,14,14,14,14,14
19152935,14,14,14,14,14,14,14,14
95056951,14,14,14,14,14,14,14,14
156814043,14,14,14,14,14,14,14,14
19455001,14,14,14,14,14,14,14,14
128026168,14,14,14,14,14,14,14,14
19428918,14,14,14,14,14,14,14,14
137872035,14,14,14,14,14,14,14,14
95489158,14,14,14,14,14,14,14,14
19395395,14,14,14,14,14,14,14,14
19389702,14,14,14,14,14,14,14,14
128020272,14,14,14,14,14,14,14,14
156847697,14,14,14,14,14,14,14,14
19346921,14,14,14,14,14,14,14,14
42063686,14,14,14,14,14,14,14,14
127957994,14,14,14,14,14,14,14,14
95683087,14,14,14,14,14,14,14,14
137903308,14,14,14,14,14,14,14,14
95706579,14,14,14,14,14,14,14,14
144970342,14,14,14,14,14,14,14,14
95391579,14,14,14,14,14,14,14,14
95388310,14,14,14,14,14,14,14,14
19520898,14,14,14,14,14,14,14,14
19608487,14,14,14,14,14,14,14,14
19743991,14,14,14,14,14,14,14,14
156724411,14,14,14,14,14,14,14,14
145006391,14,14,14,14,14,14,14,14
42010228,14,14,14,14,14,14,14,14
19652218,14,14,14,14,14,14,14,14
148316696,14,14,14,14,14,14,14,14
50103464,14,14,14,14,14,14,14,14
59106017,14,14,14,14,14,14,14,14
95343719,14,14,14,14,14,14,14,14
95267802,14,14,14,14,14,14,14,14
50119138,14,14,14,14,14,14,14,14
156781440,14,14,14,14,14,14,14,14
50120904,14,14,14,14,14,14,14,14
95305001,14,14,14,14,14,14,14,14
141640963,14,14,14,14,14,14,14,14
42032790,14,14,14,14,14,14,14,14
155766645,14,14,14,14,14,14,14,14
128852007,14,14,14,14,14,14,14,14
63787145,14,14,14,14,14,14,14,14
89653425,14,14,14,14,14,14,14,14
69474113,14,14,14,14,14,14,14,14
60201984,14,14,14,14,14,14,14,14
41517916,14,14,14,14,14,14,14,14
89872232,14,14,14,14,14,14,14,14
91471911,14,14,14,14,14,14,14,14
22833227,14,14,14,14,14,14,14,14
155507761,14,14,14,14,14,14,14,14
129607995,14,14,14,14,14,14,14,14
22867347,14,14,14,14,14,14,14,14
155032032,14,14,14,14,14,14,14,14
22873392,14,14,14,14,14,14,14,14
22898955,14,14,14,14,14,14,14,14
91372427,14,14,14,14,14,14,14,14
91332805,14,14,14,14,14,14,14,14
91306599,14,14,14,14,14,14,14,14
91264121,14,14,14,14,14,14,14,14
91247730,14,14,14,14,14,14,14,14
141311825,14,14,14,14,14,14,14,14
145298465,14,14,14,14,14,14,14,14
129685485,14,14,14,14,14,14,14,14
91160652,14,14,14,14,14,14,14,14
49441191,14,14,14,14,14,14,14,14
49441125,14,14,14,14,14,14,14,14
69488763,14,14,14,14,14,14,14,14
69639091,14,14,14,14,14,14,14,14
69492437,14,14,14,14,14,14,14,14
141308259,14,14,14,14,14,14,14,14
45728646,14,14,14,14,14,14,14,14
49269361,14,14,14,14,14,14,14,14
89852222,14,14,14,14,14,14,14,14
129591620,14,14,14,14,14,14,14,14
154999672,14,14,14,14,14,14,14,14
89766480,14,14,14,14,14,14,14,14
49214921,14,14,14,14,14,14,14,14
155573030,14,14,14,14,14,14,14,14
89689174,14,14,14,14,14,14,14,14
154934745,14,14,14,14,14,14,14,14
24332223,14,14,14,14,14,14,14,14
130216266,14,14,14,14,14,14,14,14
155571116,14,14,14,14,14,14,14,14
59853195,14,14,14,14,14,14,14,14
22648029,14,14,14,14,14,14,14,14
155558254,14,14,14,14,14,14,14,14
89761811,14,14,14,14,14,14,14,14
24287214,14,14,14,14,14,14,14,14
24276951,14,14,14,14,14,14,14,14
59884676,14,14,14,14,14,14,14,14
49494686,14,14,14,14,14,14,14,14
59887170,14,14,14,14,14,14,14,14
89768008,14,14,14,14,14,14,14,14
22701111,14,14,14,14,14,14,14,14
22725654,14,14,14,14,14,14,14,14
49498550,14,14,14,14,14,14,14,14
64303088,14,14,14,14,14,14,14,14
69472026,14,14,14,14,14,14,14,14
148478313,14,14,14,14,14,14,14,14
89788180,14,14,14,14,14,14,14,14
24254446,14,14,14,14,14,14,14,14
145394126,14,14,14,14,14,14,14,14
41522852,14,14,14,14,14,14,14,14
24226726,14,14,14,14,14,14,14,14
23165343,14,14,14,14,14,14,14,14
91051643,14,14,14,14,14,14,14,14
23181459,14,14,14,14,14,14,14,14
90229914,14,14,14,14,14,14,14,14
23935168,14,14,14,14,14,14,14,14
92146490,14,14,14,14,14,14,14,14
129851918,14,14,14,14,14,14,14,14
141284048,14,14,14,14,14,14,14,14
129875957,14,14,14,14,14,14,14,14
49365089,14,14,14,14,14,14,14,14
137634862,14,14,14,14,14,14,14,14
41346351,14,14,14,14,14,14,14,14
141243353,14,14,14,14,14,14,14,14
90535129,14,14,14,14,14,14,14,14
23597655,14,14,14,14,14,14,14,14
90502410,14,14,14,14,14,14,14,14
90211708,14,14,14,14,14,14,14,14
90501279,14,14,14,14,14,14,14,14
49375036,14,14,14,14,14,14,14,14
41408259,14,14,14,14,14,14,14,14
41408205,14,14,14,14,14,14,14,14
129930415,14,14,14,14,14,14,14,14
129935311,14,14,14,14,14,14,14,14
90236469,14,14,14,14,14,14,14,14
130025688,14,14,14,14,14,14,14,14
141274747,14,14,14,14,14,14,14,14
130016900,14,14,14,14,14,14,14,14
90433637,14,14,14,14,14,14,14,14
49342364,14,14,14,14,14,14,14,14
129982019,14,14,14,14,14,14,14,14
90363545,14,14,14,14,14,14,14,14
129964409,14,14,14,14,14,14,14,14
90679844,14,14,14,14,14,14,14,14
69621521,14,14,14,14,14,14,14,14
89931522,14,14,14,14,14,14,14,14
90913055,14,14,14,14,14,14,14,14
41311155,14,14,14,14,14,14,14,14
137679310,14,14,14,14,14,14,14,14
155046408,14,14,14,14,14,14,14,14
89990147,14,14,14,14,14,14,14,14
129750248,14,14,14,14,14,14,14,14
90023298,14,14,14,14,14,14,14,14
69515021,14,14,14,14,14,14,14,14
129757885,14,14,14,14,14,14,14,14
23250052,14,14,14,14,14,14,14,14
24022078,14,14,14,14,14,14,14,14
90101747,14,14,14,14,14,14,14,14
60013210,14,14,14,14,14,14,14,14
24002952,14,14,14,14,14,14,14,14
23327836,14,14,14,14,14,14,14,14
23492478,14,14,14,14,14,14,14,14
129796485,14,14,14,14,14,14,14,14
129814392,14,14,14,14,14,14,14,14
23377417,14,14,14,14,14,14,14,14
90125308,14,14,14,14,14,14,14,14
90130910,14,14,14,14,14,14,14,14
69551198,14,14,14,14,14,14,14,14
155096110,14,14,14,14,14,14,14,14
69623901,14,14,14,14,14,14,14,14
155329828,14,14,14,14,14,14,14,14
23451747,14,14,14,14,14,14,14,14
141284877,14,14,14,14,14,14,14,14
145339258,14,14,14,14,14,14,14,14
130068768,14,14,14,14,14,14,14,14
145237191,14,14,14,14,14,14,14,14
129976019,14,14,14,14,14,14,14,14
130241982,14,14,14,14,14,14,14,14
24458637,14,14,14,14,14,14,14,14
129501612,14,14,14,14,14,14,14,14
91924996,14,14,14,14,14,14,14,14
91913183,14,14,14,14,14,14,14,14
141199581,14,14,14,14,14,14,14,14
49572471,14,14,14,14,14,14,14,14
59794381,14,14,14,14,14,14,14,14
22478750,14,14,14,14,14,14,14,14
91849819,14,14,14,14,14,14,14,14
89375611,14,14,14,14,14,14,14,14
89505884,14,14,14,14,14,14,14,14
129427770,14,14,14,14,14,14,14,14
129434625,14,14,14,14,14,14,14,14
22513585,14,14,14,14,14,14,14,14
69693739,14,14,14,14,14,14,14,14
41557647,14,14,14,14,14,14,14,14
137606881,14,14,14,14,14,14,14,14
22410151,14,14,14,14,14,14,14,14
137710068,14,14,14,14,14,14,14,14
22561976,14,14,14,14,14,14,14,14
89306324,14,14,14,14,14,14,14,14
130331455,14,14,14,14,14,14,14,14
24595439,14,14,14,14,14,14,14,14
154836454,14,14,14,14,14,14,14,14
148589929,14,14,14,14,14,14,14,14
22269019,14,14,14,14,14,14,14,14
22279560,14,14,14,14,14,14,14,14
22294440,14,14,14,14,14,14,14,14
22318586,14,14,14,14,14,14,14,14
91951202,14,14,14,14,14,14,14,14
22326384,14,14,14,14,14,14,14,14
146867081,14,14,14,14,14,14,14,14
24568712,14,14,14,14,14,14,14,14
22360271,14,14,14,14,14,14,14,14
154849413,14,14,14,14,14,14,14,14
22394324,14,14,14,14,14,14,14,14
154850286,14,14,14,14,14,14,14,14
91771753,14,14,14,14,14,14,14,14
24513689,14,14,14,14,14,14,14,14
24406131,14,14,14,14,14,14,14,14
91689553,14,14,14,14,14,14,14,14
22588544,14,14,14,14,14,14,14,14
91710933,14,14,14,14,14,14,14,14
64237239,14,14,14,14,14,14,14,14
91686252,14,14,14,14,14,14,14,14
148464770,14,14,14,14,14,14,14,14
41274483,14,14,14,14,14,14,14,14
89593771,14,14,14,14,14,14,14,14
60266026,14,14,14,14,14,14,14,14
89628396,14,14,14,14,14,14,14,14
137995862,13,13,13,13,13,13,13,13
146896776,13,13,13,13,13,13,13,13
45009230,13,13,13,13,13,13,13,13
39650495,13,13,13,13,13,13,13,13
39637947,13,13,13,13,13,13,13,13
71338782,13,13,13,13,13,13,13,13
42381414,13,13,13,13,13,13,13,13
147129911,13,13,13,13,13,13,13,13
46086174,13,13,13,13,13,13,13,13
65099814,13,13,13,13,13,13,13,13
136981043,13,13,13,13,13,13,13,13
39491581,13,13,13,13,13,13,13,13
40016751,13,13,13,13,13,13,13,13
67063673,13,13,13,13,13,13,13,13
148995698,13,13,13,13,13,13,13,13
139583635,13,13,13,13,13,13,13,13
147123802,13,13,13,13,13,13,13,13
71343783,13,13,13,13,13,13,13,13
136954116,13,13,13,13,13,13,13,13
68723893,13,13,13,13,13,13,13,13
147756300,13,13,13,13,13,13,13,13
39269600,13,13,13,13,13,13,13,13
65173672,13,13,13,13,13,13,13,13
148203283,13,13,13,13,13,13,13,13
136955311,13,13,13,13,13,13,13,13
137032357,13,13,13,13,13,13,13,13
43604170,13,13,13,13,13,13,13,13
41096625,13,13,13,13,13,13,13,13
71029275,13,13,13,13,13,13,13,13
148558861,13,13,13,13,13,13,13,13
137049264,13,13,13,13,13,13,13,13
65650101,13,13,13,13,13,13,13,13
71789194,13,13,13,13,13,13,13,13
68534180,13,13,13,13,13,13,13,13
68532748,13,13,13,13,13,13,13,13
71208637,13,13,13,13,13,13,13,13
137981468,13,13,13,13,13,13,13,13
65174931,13,13,13,13,13,13,13,13
147808219,13,13,13,13,13,13,13,13
71023136,13,13,13,13,13,13,13,13
136805590,13,13,13,13,13,13,13,13
65420890,13,13,13,13,13,13,13,13
67277847,13,13,13,13,13,13,13,13
72192500,13,13,13,13,13,13,13,13
43308109,13,13,13,13,13,13,13,13
64208653,13,13,13,13,13,13,13,13
65712707,13,13,13,13,13,13,13,13
68739541,13,13,13,13,13,13,13,13
149141553,13,13,13,13,13,13,13,13
64540378,13,13,13,13,13,13,13,13
148989041,13,13,13,13,13,13,13,13
69002718,13,13,13,13,13,13,13,13
69023638,13,13,13,13,13,13,13,13
41373339,13,13,13,13,13,13,13,13
41374664,13,13,13,13,13,13,13,13
46141119,13,13,13,13,13,13,13,13
45773640,13,13,13,13,13,13,13,13
69838181,13,13,13,13,13,13,13,13
148982196,13,13,13,13,13,13,13,13
43639300,13,13,13,13,13,13,13,13
146909512,13,13,13,13,13,13,13,13
65382905,13,13,13,13,13,13,13,13
63829291,13,13,13,13,13,13,13,13
45806666,13,13,13,13,13,13,13,13
69593907,13,13,13,13,13,13,13,13
136730067,13,13,13,13,13,13,13,13
138482264,13,13,13,13,13,13,13,13
69711576,13,13,13,13,13,13,13,13
64821922,13,13,13,13,13,13,13,13
70980758,13,13,13,13,13,13,13,13
45352664,13,13,13,13,13,13,13,13
67491001,13,13,13,13,13,13,13,13
65213761,13,13,13,13,13,13,13,13
65182891,13,13,13,13,13,13,13,13
67049037,13,13,13,13,13,13,13,13
148228202,13,13,13,13,13,13,13,13
40005982,13,13,13,13,13,13,13,13
40138188,13,13,13,13,13,13,13,13
72189601,13,13,13,13,13,13,13,13
41350718,13,13,13,13,13,13,13,13
65207188,13,13,13,13,13,13,13,13
137861114,13,13,13,13,13,13,13,13
147687131,13,13,13,13,13,13,13,13
137859519,13,13,13,13,13,13,13,13
147012460,13,13,13,13,13,13,13,13
146945102,13,13,13,13,13,13,13,13
71358079,13,13,13,13,13,13,13,13
72062476,13,13,13,13,13,13,13,13
40003588,13,13,13,13,13,13,13,13
139583707,13,13,13,13,13,13,13,13
64214403,13,13,13,13,13,13,13,13
43386923,13,13,13,13,13,13,13,13
64759968,13,13,13,13,13,13,13,13
64216287,13,13,13,13,13,13,13,13
67145019,13,13,13,13,13,13,13,13
69789573,13,13,13,13,13,13,13,13
68800501,13,13,13,13,13,13,13,13
138580424,13,13,13,13,13,13,13,13
40204741,13,13,13,13,13,13,13,13
71083564,13,13,13,13,13,13,13,13
65558966,13,13,13,13,13,13,13,13
39965605,13,13,13,13,13,13,13,13
42128893,13,13,13,13,13,13,13,13
147223905,13,13,13,13,13,13,13,13
71995907,13,13,13,13,13,13,13,13
68659994,13,13,13,13,13,13,13,13
42221249,13,13,13,13,13,13,13,13
71079768,13,13,13,13,13,13,13,13
136834851,13,13,13,13,13,13,13,13
136967335,13,13,13,13,13,13,13,13
146700415,13,13,13,13,13,13,13,13
41124043,13,13,13,13,13,13,13,13
65595058,13,13,13,13,13,13,13,13
39638318,13,13,13,13,13,13,13,13
39653412,13,13,13,13,13,13,13,13
149027659,13,13,13,13,13,13,13,13
40093513,13,13,13,13,13,13,13,13
40192052,13,13,13,13,13,13,13,13
137005178,13,13,13,13,13,13,13,13
136821875,13,13,13,13,13,13,13,13
46104077,13,13,13,13,13,13,13,13
72265089,13,13,13,13,13,13,13,13
46083471,13,13,13,13,13,13,13,13
136859871,13,13,13,13,13,13,13,13
40096148,13,13,13,13,13,13,13,13
45607277,13,13,13,13,13,13,13,13
44926935,13,13,13,13,13,13,13,13
39805166,13,13,13,13,13,13,13,13
43475837,13,13,13,13,13,13,13,13
40191376,13,13,13,13,13,13,13,13
44935315,13,13,13,13,13,13,13,13
149076165,13,13,13,13,13,13,13,13
45423898,13,13,13,13,13,13,13,13
45649165,13,13,13,13,13,13,13,13
44806593,13,13,13,13,13,13,13,13
44938389,13,13,13,13,13,13,13,13
65546612,13,13,13,13,13,13,13,13
71246036,13,13,13,13,13,13,13,13
137617583,13,13,13,13,13,13,13,13
69643952,13,13,13,13,13,13,13,13
40083632,13,13,13,13,13,13,13,13
65632445,13,13,13,13,13,13,13,13
65481267,13,13,13,13,13,13,13,13
71237142,13,13,13,13,13,13,13,13
68806206,13,13,13,13,13,13,13,13
46000818,13,13,13,13,13,13,13,13
67115362,13,13,13,13,13,13,13,13
64279573,13,13,13,13,13,13,13,13
39809549,13,13,13,13,13,13,13,13
68904234,13,13,13,13,13,13,13,13
41104829,13,13,13,13,13,13,13,13
139444120,13,13,13,13,13,13,13,13
71055736,13,13,13,13,13,13,13,13
41252351,13,13,13,13,13,13,13,13
67254631,13,13,13,13,13,13,13,13
44996269,13,13,13,13,13,13,13,13
44726941,13,13,13,13,13,13,13,13
40054865,13,13,13,13,13,13,13,13
65458182,13,13,13,13,13,13,13,13
68929784,13,13,13,13,13,13,13,13
40233049,13,13,13,13,13,13,13,13
146927530,13,13,13,13,13,13,13,13
137892788,13,13,13,13,13,13,13,13
45648066,13,13,13,13,13,13,13,13
148604233,13,13,13,13,13,13,13,13
71290468,13,13,13,13,13,13,13,13
137023472,13,13,13,13,13,13,13,13
136862090,13,13,13,13,13,13,13,13
41256746,13,13,13,13,13,13,13,13
71075798,13,13,13,13,13,13,13,13
40214657,13,13,13,13,13,13,13,13
42317220,13,13,13,13,13,13,13,13
139447920,13,13,13,13,13,13,13,13
65291594,13,13,13,13,13,13,13,13
45601994,13,13,13,13,13,13,13,13
40073660,13,13,13,13,13,13,13,13
65480696,13,13,13,13,13,13,13,13
42126770,13,13,13,13,13,13,13,13
67242501,13,13,13,13,13,13,13,13
67394119,13,13,13,13,13,13,13,13
68604911,13,13,13,13,13,13,13,13
42443178,13,13,13,13,13,13,13,13
67363804,13,13,13,13,13,13,13,13
147161182,13,13,13,13,13,13,13,13
64016424,13,13,13,13,13,13,13,13
69705385,13,13,13,13,13,13,13,13
67350068,13,13,13,13,13,13,13,13
139187778,13,13,13,13,13,13,13,13
40190745,13,13,13,13,13,13,13,13
148763141,13,13,13,13,13,13,13,13
42559949,13,13,13,13,13,13,13,13
137320722,13,13,13,13,13,13,13,13
41738736,13,13,13,13,13,13,13,13
70514039,13,13,13,13,13,13,13,13
70507272,13,13,13,13,13,13,13,13
39377659,13,13,13,13,13,13,13,13
69300822,13,13,13,13,13,13,13,13
64977212,13,13,13,13,13,13,13,13
66326051,13,13,13,13,13,13,13,13
139637826,13,13,13,13,13,13,13,13
68051822,13,13,13,13,13,13,13,13
147954397,13,13,13,13,13,13,13,13
41549461,13,13,13,13,13,13,13,13
147045858,13,13,13,13,13,13,13,13
149180786,13,13,13,13,13,13,13,13
40836645,13,13,13,13,13,13,13,13
39835944,13,13,13,13,13,13,13,13
137306386,13,13,13,13,13,13,13,13
43070483,13,13,13,13,13,13,13,13
40629579,13,13,13,13,13,13,13,13
43065310,13,13,13,13,13,13,13,13
66367242,13,13,13,13,13,13,13,13
44067585,13,13,13,13,13,13,13,13
39836547,13,13,13,13,13,13,13,13
138368808,13,13,13,13,13,13,13,13
45884270,13,13,13,13,13,13,13,13
68012303,13,13,13,13,13,13,13,13
137419686,13,13,13,13,13,13,13,13
147485200,13,13,13,13,13,13,13,13
70223653,13,13,13,13,13,13,13,13
137704972,13,13,13,13,13,13,13,13
67763452,13,13,13,13,13,13,13,13
139820862,13,13,13,13,13,13,13,13
147450809,13,13,13,13,13,13,13,13
43407050,13,13,13,13,13,13,13,13
63848583,13,13,13,13,13,13,13,13
66222084,13,13,13,13,13,13,13,13
149309972,13,13,13,13,13,13,13,13
41774039,13,13,13,13,13,13,13,13
68119641,13,13,13,13,13,13,13,13
45690777,13,13,13,13,13,13,13,13
41767041,13,13,13,13,13,13,13,13
42831717,13,13,13,13,13,13,13,13
64987513,13,13,13,13,13,13,13,13
139770609,13,13,13,13,13,13,13,13
44162018,13,13,13,13,13,13,13,13
40873771,13,13,13,13,13,13,13,13
66275934,13,13,13,13,13,13,13,13
70545388,13,13,13,13,13,13,13,13
68055459,13,13,13,13,13,13,13,13
68117927,13,13,13,13,13,13,13,13
148468291,13,13,13,13,13,13,13,13
67752712,13,13,13,13,13,13,13,13
64119988,13,13,13,13,13,13,13,13
66294137,13,13,13,13,13,13,13,13
43109613,13,13,13,13,13,13,13,13
70138128,13,13,13,13,13,13,13,13
45842594,13,13,13,13,13,13,13,13
136895179,13,13,13,13,13,13,13,13
70150675,13,13,13,13,13,13,13,13
66778775,13,13,13,13,13,13,13,13
137280456,13,13,13,13,13,13,13,13
41740372,13,13,13,13,13,13,13,13
69422435,13,13,13,13,13,13,13,13
40651246,13,13,13,13,13,13,13,13
45897813,13,13,13,13,13,13,13,13
45878689,13,13,13,13,13,13,13,13
148441276,13,13,13,13,13,13,13,13
69356495,13,13,13,13,13,13,13,13
137723021,13,13,13,13,13,13,13,13
139504123,13,13,13,13,13,13,13,13
147934393,13,13,13,13,13,13,13,13
70257280,13,13,13,13,13,13,13,13
40792794,13,13,13,13,13,13,13,13
64157006,13,13,13,13,13,13,13,13
137411264,13,13,13,13,13,13,13,13
149246287,13,13,13,13,13,13,13,13
66652568,13,13,13,13,13,13,13,13
39393264,13,13,13,13,13,13,13,13
148444527,13,13,13,13,13,13,13,13
137373594,13,13,13,13,13,13,13,13
67860323,13,13,13,13,13,13,13,13
64908940,13,13,13,13,13,13,13,13
70346711,13,13,13,13,13,13,13,13
66531091,13,13,13,13,13,13,13,13
69369304,13,13,13,13,13,13,13,13
148759475,13,13,13,13,13,13,13,13
147920251,13,13,13,13,13,13,13,13
147048774,13,13,13,13,13,13,13,13
146868911,13,13,13,13,13,13,13,13
138839684,13,13,13,13,13,13,13,13
66607604,13,13,13,13,13,13,13,13
138837884,13,13,13,13,13,13,13,13
147540491,13,13,13,13,13,13,13,13
39732878,13,13,13,13,13,13,13,13
69386463,13,13,13,13,13,13,13,13
43986179,13,13,13,13,13,13,13,13
43988862,13,13,13,13,13,13,13,13
64906538,13,13,13,13,13,13,13,13
40664036,13,13,13,13,13,13,13,13
137326525,13,13,13,13,13,13,13,13
139506849,13,13,13,13,13,13,13,13
64658764,13,13,13,13,13,13,13,13
72125730,13,13,13,13,13,13,13,13
45480578,13,13,13,13,13,13,13,13
44036200,13,13,13,13,13,13,13,13
